Data ID,ISIN,Coupon,Maturity,DZBK,BACR,GS,BAC,NRUC,PSEC,C,Amount Issued,Currency,USD,EUR,GBP,OTHER,S&P,Moody,Numerical S&P,Numerical Moody,Numerical Average,Match
EC364847 Corp,US06050XAW39,6.75,3/15/2021,0,0,0,1,0,0,0,9895000,USD,1,0,0,0,A-,WR,70,,70,No
EC364849 Corp,US06050XAX12,6.85,3/15/2026,0,0,0,1,0,0,0,7642000,USD,1,0,0,0,NR,WR,,,,No
EC394538 Corp,US06050XBK81,7,6/15/2021,0,0,0,1,0,0,0,26015000,USD,1,0,0,0,NR,WR,,,,No
EC394548 Corp,US06050XBL64,7.1,6/15/2026,0,0,0,1,0,0,0,15803000,USD,1,0,0,0,NR,WR,,,,No
EC356940 Corp,US06050XAR44,6.9,3/15/2021,0,0,0,1,0,0,0,16119000,USD,1,0,0,0,NR,WR,,,,No
EC380808 Corp,US06050XBA00,7,5/15/2026,0,0,0,1,0,0,0,24686000,USD,1,0,0,0,NR,WR,,,,No
EC380806 Corp,US06050XAZ69,6.9,5/15/2021,0,0,0,1,0,0,0,3556000,USD,1,0,0,0,NR,WR,,,,No
EC480335 Corp,US06050XDH35,6.1,11/15/2021,0,0,0,1,0,0,0,3722000,USD,1,0,0,0,A-,WR,70,,70,No
EC555644 Corp,US06050XFD03,6.5,4/15/2022,0,0,0,1,0,0,0,6698000,USD,1,0,0,0,NR,WR,,,,No
EC555650 Corp,US06050XFE85,6.75,4/15/2027,0,0,0,1,0,0,0,30726000,USD,1,0,0,0,NR,WR,,,,No
EC558413 Corp,US06050XFH17,6.6,5/15/2022,0,0,0,1,0,0,0,,USD,1,0,0,0,NR,WR,,,,No
EC558417 Corp,US06050XFJ72,6.75,5/15/2027,0,0,0,1,0,0,0,7677000,USD,1,0,0,0,NR,WR,,,,No
EC483637 Corp,US06050XDM20,6.65,11/15/2026,0,0,0,1,0,0,0,17072000,USD,1,0,0,0,NR,WR,,,,No
EC561668 Corp,US06050XFM02,6.55,5/15/2022,0,0,0,1,0,0,0,3889000,USD,1,0,0,0,NR,WR,,,,No
EC561672 Corp,US06050XFN84,6.8,5/15/2027,0,0,0,1,0,0,0,20541000,USD,1,0,0,0,NR,WR,,,,No
EC486504 Corp,US06050XDP50,6.7,12/15/2026,0,0,0,1,0,0,0,40524000,USD,1,0,0,0,NR,WR,,,,No
EC564404 Corp,US06050XFS71,6.75,5/15/2027,0,0,0,1,0,0,0,12910000,USD,1,0,0,0,NR,WR,,,,No
EC567521 Corp,US06050XFW83,6.8,5/15/2027,0,0,0,1,0,0,0,12041000,USD,1,0,0,0,NR,WR,,,,No
EC564396 Corp,US06050XFR98,6.45,5/15/2022,0,0,0,1,0,0,0,2209000,USD,1,0,0,0,NR,WR,,,,No
EC567513 Corp,US06050XFV01,6.5,5/15/2022,0,0,0,1,0,0,0,3056000,USD,1,0,0,0,NR,WR,,,,No
EC493460 Corp,US06050XDR17,6.7,12/15/2021,0,0,0,1,0,0,0,25296000,USD,1,0,0,0,NR,WR,,,,No
EC571897 Corp,US06050XFZ15,6.5,5/15/2022,0,0,0,1,0,0,0,4319000,USD,1,0,0,0,NR,WR,,,,No
EC571903 Corp,US06050XGA54,6.8,5/15/2027,0,0,0,1,0,0,0,14189000,USD,1,0,0,0,NR,WR,,,,No
EC497373 Corp,US06050XDT72,6.7,12/15/2021,0,0,0,1,0,0,0,3343000,USD,1,0,0,0,NR,WR,,,,No
EC497379 Corp,US06050XDU46,7,12/15/2026,0,0,0,1,0,0,0,71946000,USD,1,0,0,0,NR,WR,,,,No
EC575979 Corp,US06050XGD93,6.5,6/15/2022,0,0,0,1,0,0,0,3487000,USD,1,0,0,0,NR,WR,,,,No
EC575987 Corp,US06050XGE76,6.8,6/15/2027,0,0,0,1,0,0,0,15535000,USD,1,0,0,0,NR,WR,,,,No
CP506079 Corp,US63858SBR94,7,5/26/2023,0,0,0,1,0,0,0,25000000,USD,1,0,0,0,NR,WR,,,,No
EC473067 Corp,US06050XDB64,6.35,11/15/2021,0,0,0,1,0,0,0,8583000,USD,1,0,0,0,A-,WR,70,,70,No
EC476050 Corp,US06050XDF78,6.5,11/15/2026,0,0,0,1,0,0,0,99216000,USD,1,0,0,0,NR,WR,,,,No
EC480337 Corp,US06050XDJ90,6.25,11/15/2026,0,0,0,1,0,0,0,24910000,USD,1,0,0,0,NR,WR,,,,No
EC483635 Corp,US06050XDL47,6.45,11/15/2021,0,0,0,1,0,0,0,7646000,USD,1,0,0,0,A-,WR,70,,70,No
EC528418 Corp,US06050XEN93,6.5,3/15/2027,0,0,0,1,0,0,0,24516000,USD,1,0,0,0,NR,WR,,,,No
EC532113 Corp,US06050XES80,6.75,3/15/2027,0,0,0,1,0,0,0,24649000,USD,1,0,0,0,NR,WR,,,,No
EC445026 Corp,US06050XCH44,6.65,9/15/2021,0,0,0,1,0,0,0,7765000,USD,1,0,0,0,A-,WR,70,,70,No
EC445028 Corp,US06050XCJ00,6.875,9/15/2026,0,0,0,1,0,0,0,24660000,USD,1,0,0,0,NR,WR,,,,No
EC448220 Corp,US06050XCN12,7,9/15/2026,0,0,0,1,0,0,0,76029000,USD,1,0,0,0,NR,WR,,,,No
EC536369 Corp,US06050XEV10,6.65,3/15/2022,0,0,0,1,0,0,0,3818000,USD,1,0,0,0,NR,WR,,,,No
EC536377 Corp,US06050XEW92,6.75,3/15/2027,0,0,0,1,0,0,0,35283000,USD,1,0,0,0,NR,WR,,,,No
EC448218 Corp,US06050XCM39,6.65,9/15/2021,0,0,0,1,0,0,0,1570000,USD,1,0,0,0,A-,WR,70,,70,No
EC450462 Corp,US06050XCQ43,6.9,9/15/2026,0,0,0,1,0,0,0,3692000,USD,1,0,0,0,NR,WR,,,,No
EC540662 Corp,US06050XFA63,6.9,3/15/2027,0,0,0,1,0,0,0,29017000,USD,1,0,0,0,NR,WR,,,,No
EC453511 Corp,US06050XCT81,6.9,9/15/2026,0,0,0,1,0,0,0,90636000,USD,1,0,0,0,NR,WR,,,,No
EC540660 Corp,US06050XEZ24,6.7,3/15/2022,0,0,0,1,0,0,0,3966000,USD,1,0,0,0,NR,WR,,,,No
EC466337 Corp,US06050XCW11,6.85,10/15/2026,0,0,0,1,0,0,0,98556000,USD,1,0,0,0,NR,WR,,,,No
EC453507 Corp,US06050XCS09,6.375,9/15/2021,0,0,0,1,0,0,0,6491000,USD,1,0,0,0,A-,WR,70,,70,No
EC469931 Corp,US06050XCY76,6.4,11/15/2021,0,0,0,1,0,0,0,8211000,USD,1,0,0,0,A-,WR,70,,70,No
EC476044 Corp,US06050XDE04,6.25,11/15/2021,0,0,0,1,0,0,0,15110000,USD,1,0,0,0,NR,WR,,,,No
EC466325 Corp,US06050XCV38,6.45,10/15/2021,0,0,0,1,0,0,0,13168000,USD,1,0,0,0,A-,WR,70,,70,No
EC469937 Corp,US06050XCZ42,6.75,11/15/2026,0,0,0,1,0,0,0,38236000,USD,1,0,0,0,NR,WR,,,,No
EC473069 Corp,US06050XDC48,6.8,11/15/2026,0,0,0,1,0,0,0,44068000,USD,1,0,0,0,NR,WR,,,,No
EC521847 Corp,US06050XEE94,6.75,2/15/2027,0,0,0,1,0,0,0,63353000,USD,1,0,0,0,A-,WR,70,,70,No
EC528416 Corp,US06050XEM11,6.35,3/15/2022,0,0,0,1,0,0,0,3536000,USD,1,0,0,0,NR,WR,,,,No
EC532111 Corp,US06050XER08,6.45,3/15/2022,0,0,0,1,0,0,0,3484000,USD,1,0,0,0,NR,WR,,,,No
EC518774 Corp,US06050XEA72,6.65,2/15/2022,0,0,0,1,0,0,0,10533000,USD,1,0,0,0,NR,WR,,,,No
EC525801 Corp,US06050XEH26,6.4,2/15/2022,0,0,0,1,0,0,0,3701000,USD,1,0,0,0,NR,WR,,,,No
EC525803 Corp,US06050XEJ81,6.7,2/15/2027,0,0,0,1,0,0,0,15920000,USD,1,0,0,0,A-,WR,70,,70,No
EC515639 Corp,US06050XDX84,6.6,2/15/2022,0,0,0,1,0,0,0,24694000,USD,1,0,0,0,NR,WR,,,,No
EC682009 Corp,US06050XHP15,5.8,9/15/2022,0,0,0,1,0,0,0,4472000,USD,1,0,0,0,NR,WR,,,,No
EC682017 Corp,US06050XHQ97,6.15,9/15/2027,0,0,0,1,0,0,0,29145000,USD,1,0,0,0,NR,WR,,,,No
EC689195 Corp,US06050XHS53,5.65,9/15/2022,0,0,0,1,0,0,0,4008000,USD,1,0,0,0,NR,WR,,,,No
ED265000 Corp,US06050XNU36,5.8,12/15/2028,0,0,0,1,0,0,0,19920000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC994762 Corp,US06050XLP68,4.85,6/15/2023,0,0,0,1,0,0,0,3182000,USD,1,0,0,0,NR,WR,,,,No
ED001747 Corp,US06050XLT80,4.85,6/15/2023,0,0,0,1,0,0,0,2312000,USD,1,0,0,0,NR,WR,,,,No
ED011027 Corp,US06050XLW10,4.85,6/15/2028,0,0,0,1,0,0,0,8079000,USD,1,0,0,0,NR,WR,,,,No
ED135167 Corp,US06050XMY66,6,9/15/2028,0,0,0,1,0,0,0,5716000,USD,1,0,0,0,NR,WR,,,,No
ED001759 Corp,US06050XLU53,5,6/15/2028,0,0,0,1,0,0,0,4397000,USD,1,0,0,0,NR,WR,,,,No
EC868379 Corp,US06050XKH51,5.7,2/15/2028,0,0,0,1,0,0,0,10720000,USD,1,0,0,0,NR,WR,,,,No
ED443388 Corp,US06050XQC01,5.8,5/15/2029,0,0,0,1,0,0,0,5353000,USD,1,0,0,0,NR,WR,,,,No
EC689215 Corp,US06050XHT37,6,9/15/2027,0,0,0,1,0,0,0,49369000,USD,1,0,0,0,NR,WR,,,,No
EC773231 Corp,US06050XJN49,6.1,12/15/2027,0,0,0,1,0,0,0,15010000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC779735 Corp,US06050XJR52,5.875,12/15/2022,0,0,0,1,0,0,0,1234000,USD,1,0,0,0,NR,WR,,,,No
EC779743 Corp,US06050XJS36,6.125,12/15/2027,0,0,0,1,0,0,0,26058000,USD,1,0,0,0,NR,WR,,,,No
ED299983 Corp,US06050XNW91,5.5,1/15/2029,0,0,0,1,0,0,0,10397000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC984255 Corp,US06050XLL54,5,5/15/2028,0,0,0,1,0,0,0,6297000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC756912 Corp,US06050XJG97,5.8,11/15/2027,0,0,0,1,0,0,0,5085000,USD,1,0,0,0,NR,Baa3 *,,,,No
EC994766 Corp,US06050XLQ42,4.95,6/15/2028,0,0,0,1,0,0,0,1267000,USD,1,0,0,0,NR,WR,,,,No
EC959006 Corp,US06050XKX02,5.2,5/15/2023,0,0,0,1,0,0,0,2228000,USD,1,0,0,0,NR,WR,,,,No
EC965962 Corp,US06050XLB72,5.25,5/15/2023,0,0,0,1,0,0,0,4298000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC895631 Corp,US06050XKR34,5.45,3/15/2028,0,0,0,1,0,0,0,6957000,USD,1,0,0,0,NR,WR,,,,No
EC906378 Corp,US06050XKU62,5.5,3/15/2028,0,0,0,1,0,0,0,2672000,USD,1,0,0,0,NR,WR,,,,No
EC796771 Corp,US06050XJW48,6,12/15/2032,0,0,0,1,0,0,0,28123000,USD,1,0,0,0,NR,WR,,,,No
EC886138 Corp,US06050XKN20,5.45,3/15/2028,0,0,0,1,0,0,0,5873000,USD,1,0,0,0,NR,WR,,,,No
ED307780 Corp,US06050XNZ23,5.45,2/15/2024,0,0,0,1,0,0,0,4905000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC959030 Corp,US06050XKY84,5.4,5/15/2028,0,0,0,1,0,0,0,4392000,USD,1,0,0,0,NR,WR,,,,No
EC965974 Corp,US06050XLC55,5.45,5/15/2028,0,0,0,1,0,0,0,3997000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED072606 Corp,US06050XMD20,5.45,7/15/2028,0,0,0,1,0,0,0,6420000,USD,1,0,0,0,NR,WR,,,,No
ED072610 Corp,US06050XMA80,5.5,7/15/2033,0,0,0,1,0,0,0,6871000,USD,1,0,0,0,NR,WR,,,,No
EC788610 Corp,US06050XJU81,6,12/15/2032,0,0,0,1,0,0,0,35415000,USD,1,0,0,0,NR,WR,,,,No
ED338786 Corp,US06050XPJ62,5.55,2/15/2029,0,0,0,1,0,0,0,9786000,USD,1,0,0,0,NR,WR,,,,No
ED981163 Corp,US06050XVD29,5.25,6/15/2025,0,0,0,1,0,0,0,7162000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC584213 Corp,US06050XGN75,6.7,6/15/2027,0,0,0,1,0,0,0,12229000,USD,1,0,0,0,NR,WR,,,,No
EC592585 Corp,US06050XGR89,6.3,6/15/2022,0,0,0,1,0,0,0,4344000,USD,1,0,0,0,NR,WR,,,,No
EC668653 Corp,US06050XHG16,5.8,9/15/2022,0,0,0,1,0,0,0,3455000,USD,1,0,0,0,NR,WR,,,,No
EC675721 Corp,US06050XHL01,5.75,9/15/2022,0,0,0,1,0,0,0,2087000,USD,1,0,0,0,NR,WR,,,,No
ED462950 Corp,US06050XQJ53,6,5/15/2024,0,0,0,1,0,0,0,14837000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED229923 Corp,US06050XNF68,5.6,11/15/2023,0,0,0,1,0,0,0,6797000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC733650 Corp,US06050XHY22,6.375,10/15/2027,0,0,0,1,0,0,0,27613000,USD,1,0,0,0,NR,WR,,,,No
ED238824 Corp,US06050XNK53,5.6,12/15/2023,0,0,0,1,0,0,0,2547000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED110078 Corp,US06050XMS98,6,8/15/2028,0,0,0,1,0,0,0,27468000,USD,1,0,0,0,NR,WR,,,,No
ED433002 Corp,US06050XPZ05,5.8,4/15/2029,0,0,0,1,0,0,0,7907000,USD,1,0,0,0,NR,WR,,,,No
EC675733 Corp,US06050XHM83,6.2,9/15/2027,0,0,0,1,0,0,0,37416000,USD,1,0,0,0,NR,WR,,,,No
ED507989 Corp,US06050XRA36,6.25,6/15/2029,0,0,0,1,0,0,0,64943000,USD,1,0,0,0,NR,WR,,,,No
ED498921 Corp,US06050XQX48,6.2,6/15/2029,0,0,0,1,0,0,0,17969000,USD,1,0,0,0,NR,WR,,,,No
ED238828 Corp,US06050XNL37,5.75,12/15/2028,0,0,0,1,0,0,0,5379000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC741411 Corp,US06050XJA28,5.75,11/15/2022,0,0,0,1,0,0,0,900000,USD,1,0,0,0,NR,WR,,,,No
EC741415 Corp,US06050XJB01,6.3,11/15/2027,0,0,0,1,0,0,0,24632000,USD,1,0,0,0,NR,WR,,,,No
ED245835 Corp,US06050XNP41,5.75,12/15/2023,0,0,0,1,0,0,0,2980000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED229943 Corp,US06050XNG42,5.75,11/15/2028,0,0,0,1,0,0,0,32025000,USD,1,0,0,0,NR,WR,,,,No
ED491753 Corp,US06050XQU09,6,6/15/2024,0,0,0,1,0,0,0,13799000,USD,1,0,0,0,NR,WR,,,,No
EC733646 Corp,US06050XHX49,6,10/15/2022,0,0,0,1,0,0,0,9294000,USD,1,0,0,0,NR,WR,,,,No
ED660206 Corp,US06050XSJ36,5.35,10/15/2024,0,0,0,1,0,0,0,3664000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED709374 Corp,US06050XTA18,5.5,12/15/2029,0,0,0,1,0,0,0,3384000,USD,1,0,0,0,NR,WR,,,,No
ED613440 Corp,US06050XSF14,5.45,9/15/2024,0,0,0,1,0,0,0,8477000,USD,1,0,0,0,BBB+,WR,65,,65,No
EF929045 Corp,US06050XYS60,5.95,12/15/2036,0,0,0,1,0,0,0,17359000,USD,1,0,0,0,NR,WR,,,,No
ED688622 Corp,US06050XSU80,5.55,11/15/2029,0,0,0,1,0,0,0,9922000,USD,1,0,0,0,NR,WR,,,,No
ED590669 Corp,US06050XRW55,5.8,9/15/2029,0,0,0,1,0,0,0,14116000,USD,1,0,0,0,NR,WR,,,,No
ED697292 Corp,US06050XSW47,5.4,11/15/2024,0,0,0,1,0,0,0,3695000,USD,1,0,0,0,NR,WR,,,,No
ED358596 Corp,US06050XPP23,5.45,3/15/2029,0,0,0,1,0,0,0,7807000,USD,1,0,0,0,NR,WR,,,,No
ED549036 Corp,US06050XRD74,5.9,7/15/2029,0,0,0,1,0,0,0,19980000,USD,1,0,0,0,NR,WR,,,,No
ED606795 Corp,US06050XSB00,5.5,9/15/2024,0,0,0,1,0,0,0,9440000,USD,1,0,0,0,NR,WR,,,,No
ED606803 Corp,US06050XSC82,5.65,9/15/2029,0,0,0,1,0,0,0,8371000,USD,1,0,0,0,NR,WR,,,,No
ED716917 Corp,US06050XTD56,5.6,12/15/2029,0,0,0,1,0,0,0,7755000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED613448 Corp,US06050XSG96,5.6,9/15/2029,0,0,0,1,0,0,0,17748000,USD,1,0,0,0,NR,WR,,,,No
ED725984 Corp,US06050XTG87,5.55,12/15/2029,0,0,0,1,0,0,0,4936000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED697300 Corp,US06050XSX20,5.5,11/15/2029,0,0,0,1,0,0,0,15507000,USD,1,0,0,0,NR,WR,,,,No
EF949133 Corp,US06050XYU17,5.8,12/15/2036,0,0,0,1,0,0,0,10556000,USD,1,0,0,0,NR,WR,,,,No
ED347576 Corp,US06050XPM91,5.4,3/15/2024,0,0,0,1,0,0,0,6444000,USD,1,0,0,0,NR,WR,,,,No
ED573341 Corp,US06050XRP05,5.55,8/15/2024,0,0,0,1,0,0,0,3646000,USD,1,0,0,0,NR,WR,,,,No
ED590653 Corp,US06050XRV72,5.65,9/15/2024,0,0,0,1,0,0,0,4949000,USD,1,0,0,0,NR,WR,,,,No
ED573353 Corp,US06050XRQ87,5.75,8/15/2029,0,0,0,1,0,0,0,11414000,USD,1,0,0,0,NR,WR,,,,No
ED582526 Corp,US06050XRS44,5.5,8/15/2024,0,0,0,1,0,0,0,10102000,USD,1,0,0,0,NR,WR,,,,No
ED660214 Corp,US06050XSK09,5.5,10/15/2029,0,0,0,1,0,0,0,18970000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED677403 Corp,US06050XSR51,5.5,11/15/2029,0,0,0,1,0,0,0,11336000,USD,1,0,0,0,NR,WR,,,,No
ED582538 Corp,US06050XRT27,5.75,8/15/2029,0,0,0,1,0,0,0,13414000,USD,1,0,0,0,NR,WR,,,,No
ED598087 Corp,US06050XRZ86,5.65,9/15/2029,0,0,0,1,0,0,0,10166000,USD,1,0,0,0,NR,WR,,,,No
ED668404 Corp,US06050XSN48,5.45,11/15/2029,0,0,0,1,0,0,0,8109000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED564629 Corp,US06050XRL90,6,8/15/2034,0,0,0,1,0,0,0,62238000,USD,1,0,0,0,NR,WR,,,,No
ED380215 Corp,US06050XPW73,5.25,3/15/2029,0,0,0,1,0,0,0,9977000,USD,1,0,0,0,NR,WR,,,,No
ED194688 Corp,US06050XNB54,5.85,10/15/2023,0,0,0,1,0,0,0,6397000,USD,1,0,0,0,NR,WR,,,,No
ED194720 Corp,US06050XNC38,6,10/15/2028,0,0,0,1,0,0,0,98908000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED452372 Corp,US06050XQF32,5.7,5/15/2029,0,0,0,1,0,0,0,2780000,USD,1,0,0,0,NR,WR,,,,No
EC625369 Corp,US06050XGV91,6.25,7/15/2022,0,0,0,1,0,0,0,6703000,USD,1,0,0,0,NR,WR,,,,No
EC631453 Corp,US06050XGZ06,6.15,8/15/2022,0,0,0,1,0,0,0,4824000,USD,1,0,0,0,A-,WR,70,,70,No
EC631461 Corp,US06050XHA46,6.55,8/15/2027,0,0,0,1,0,0,0,23940000,USD,1,0,0,0,NR,WR,,,,No
EC584205 Corp,US06050XGM92,6.4,6/15/2022,0,0,0,1,0,0,0,2377000,USD,1,0,0,0,NR,WR,,,,No
EC668657 Corp,US06050XHH98,6.3,9/15/2027,0,0,0,1,0,0,0,45727000,USD,1,0,0,0,NR,WR,,,,No
EC592597 Corp,US06050XGS62,6.6,6/15/2027,0,0,0,1,0,0,0,19570000,USD,1,0,0,0,NR,WR,,,,No
ED474274 Corp,US06050XQN65,6,5/15/2029,0,0,0,1,0,0,0,9194000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC764163 Corp,US06050XJJ37,6,11/15/2027,0,0,0,1,0,0,0,17767000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED022319 Corp,US06050XLY75,4.5,6/15/2028,0,0,0,1,0,0,0,2459000,USD,1,0,0,0,NR,WR,,,,No
EC646889 Corp,US06050XHD84,6,8/15/2022,0,0,0,1,0,0,0,24198000,USD,1,0,0,0,A-,WR,70,,70,No
EC773227 Corp,US06050XJM65,5.85,12/15/2022,0,0,0,1,0,0,0,944000,USD,1,0,0,0,NR,WR,,,,No
EC876075 Corp,US06050XKK80,5.6,3/15/2028,0,0,0,1,0,0,0,7536000,USD,1,0,0,0,NR,WR,,,,No
ED100859 Corp,US06050XMP59,5.9,8/15/2028,0,0,0,1,0,0,0,3106000,USD,1,0,0,0,NR,WR,,,,No
ED115903 Corp,US06050XMV28,6,9/15/2028,0,0,0,1,0,0,0,11136000,USD,1,0,0,0,NR,WR,,,,No
ED245839 Corp,US06050XNQ24,5.9,12/15/2028,0,0,0,1,0,0,0,10033000,USD,1,0,0,0,BBB+,WR,65,,65,No
EC748386 Corp,US06050XJE40,6.2,11/15/2027,0,0,0,1,0,0,0,23590000,USD,1,0,0,0,NR,WR,,,,No
ED093195 Corp,US06050XML46,6,8/15/2028,0,0,0,1,0,0,0,6344000,USD,1,0,0,0,NR,WR,,,,No
EC984251 Corp,US06050XLK71,4.9,5/15/2023,0,0,0,1,0,0,0,2113000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED801584 Corp,US06050XTS26,5.25,2/15/2030,0,0,0,1,0,0,0,16780000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED872470 Corp,US5901M0GB96,5.5,3/17/2025,0,0,0,1,0,0,0,,USD,1,0,0,0,A-,,70,,70,No
ED809967 Corp,US06050XTV54,5.2,2/15/2030,0,0,0,1,0,0,0,4347000,USD,1,0,0,0,BBB+,WR,65,,65,No
EF035450 Corp,US06050XVF76,5.25,8/15/2025,0,0,0,1,0,0,0,5739000,USD,1,0,0,0,NR,WR,,,,No
EF061120 Corp,US06050XVN01,5.3,8/15/2025,0,0,0,1,0,0,0,3465000,USD,1,0,0,0,NR,WR,,,,No
EI404989 Corp,US06050WDV46,4.75,9/15/2020,0,0,0,1,0,0,0,31543000,USD,1,0,0,0,NR,WR,,,,No
EG145383 Corp,US06050XYZ04,6,2/15/2037,0,0,0,1,0,0,0,30059000,USD,1,0,0,0,NR,WR,,,,No
EF155065 Corp,US06050XWC37,5.75,11/15/2025,0,0,0,1,0,0,0,4075000,USD,1,0,0,0,NR,WR,,,,No
ED969932 Corp,US06050XVB62,5.25,6/15/2030,0,0,0,1,0,0,0,7472000,USD,1,0,0,0,NR,WR,,,,No
EH104777 Corp,US06050XA787,6.15,12/15/2037,0,0,0,1,0,0,0,52447000,USD,1,0,0,0,NR,WR,,,,No
EF146323 Corp,US06050XWA70,5.6,11/15/2025,0,0,0,1,0,0,0,2412000,USD,1,0,0,0,BBB+,WR,65,,65,No
ED962201 Corp,US06050XUZ40,5.15,6/15/2025,0,0,0,1,0,0,0,3850000,USD,1,0,0,0,BBB+,WR,65,,65,No
EI385320 Corp,US06050WDR34,4.8,9/15/2020,0,0,0,1,0,0,0,25501000,USD,1,0,0,0,NR,WR,,,,No
EI383442 Corp,XS0536196735,3.78,9/1/2020,0,0,0,1,0,0,0,38223500,MXN,0,0,0,1,,,,,,No
EG855976 Corp,US06050XA290,6.25,9/15/2037,0,0,0,1,0,0,0,178697000,USD,1,0,0,0,NR,WR,,,,No
EI390014 Corp,XS0538971184,11.7,9/14/2020,0,0,0,1,0,0,0,14428146,BRL,0,0,0,1,NR,,,,,No
EF404384 Corp,US06050XWZ22,6.25,5/15/2036,0,0,0,1,0,0,0,59449000,USD,1,0,0,0,NR,WR,,,,No
EC578555 Corp,US06050XGH08,6.45,6/15/2022,0,0,0,1,0,0,0,4494000,USD,1,0,0,0,NR,WR,,,,No
ED317043 Corp,US06050XPC10,5.6,2/15/2029,0,0,0,1,0,0,0,8649000,USD,1,0,0,0,NR,WR,,,,No
ED326547 Corp,US06050XPF41,5.5,2/15/2024,0,0,0,1,0,0,0,14010000,USD,1,0,0,0,NR,WR,,,,No
EC974195 Corp,US06050XLF86,5,5/15/2023,0,0,0,1,0,0,0,8326000,USD,1,0,0,0,NR,WR,,,,No
EC974199 Corp,US06050XLG69,5.2,5/15/2028,0,0,0,1,0,0,0,3154000,USD,1,0,0,0,BBB+,WR,65,,65,No
EF069176 Corp,US06050XVQ32,5.45,9/15/2030,0,0,0,1,0,0,0,6169000,USD,1,0,0,0,NR,WR,,,,No
ED819089 Corp,US06050XTY93,5.25,2/15/2030,0,0,0,1,0,0,0,5090000,USD,1,0,0,0,BBB+,WR,65,,65,No
EF163777 Corp,US06050XWE92,5.875,11/15/2020,0,0,0,1,0,0,0,6145000,USD,1,0,0,0,NR,WR,,,,No
EF044248 Corp,US06050XVJ98,5.5,8/15/2030,0,0,0,1,0,0,0,11186000,USD,1,0,0,0,NR,WR,,,,No
EF404376 Corp,US06050XWY56,6.15,5/15/2021,0,0,0,1,0,0,0,3725000,USD,1,0,0,0,NR,WR,,,,No
EC578563 Corp,US06050XGJ63,6.65,6/15/2027,0,0,0,1,0,0,0,9081000,USD,1,0,0,0,NR,WR,,,,No
EF426478 Corp,US06050XXB45,6.3,5/15/2036,0,0,0,1,0,0,0,79281000,USD,1,0,0,0,NR,WR,,,,No
ED838015 Corp,US06050XUE11,5.45,3/15/2030,0,0,0,1,0,0,0,3698000,USD,1,0,0,0,NR,WR,,,,No
EF180562 Corp,US06050XWJ89,5.75,12/15/2030,0,0,0,1,0,0,0,3125000,USD,1,0,0,0,NR,WR,,,,No
EF052058 Corp,US06050XVL45,5.6,8/15/2030,0,0,0,1,0,0,0,12570000,USD,1,0,0,0,NR,WR,,,,No
ED829995 Corp,US06050XUB71,5.4,3/15/2030,0,0,0,1,0,0,0,4462000,USD,1,0,0,0,NR,WR,,,,No
EF076106 Corp,US06050XVS97,5.4,9/15/2030,0,0,0,1,0,0,0,9183000,USD,1,0,0,0,NR,WR,,,,No
EF172272 Corp,US06050XWG41,5.85,11/15/2025,0,0,0,1,0,0,0,3822000,USD,1,0,0,0,BBB+,WR,65,,65,No
EF426450 Corp,US06050XXA61,6.125,5/15/2021,0,0,0,1,0,0,0,7746000,USD,1,0,0,0,NR,WR,,,,No
EF207421 Corp,US06050XWQ23,5.85,12/15/2030,0,0,0,1,0,0,0,5278000,USD,1,0,0,0,NR,WR,,,,No
EF221506 Corp,US06050XWR06,6,12/15/2035,0,0,0,1,0,0,0,50000000,USD,1,0,0,0,BBB+,WR,65,,65,No
EI371194 Corp,US06050WDP77,4.75,8/15/2020,0,0,0,1,0,0,0,49269000,USD,1,0,0,0,NR,WR,,,,No
ED935822 Corp,US06050XUU52,5.5,5/15/2030,0,0,0,1,0,0,0,8899000,USD,1,0,0,0,BBB+,WR,65,,65,No
EG508113 Corp,US06050XZE65,6.05,6/15/2037,0,0,0,1,0,0,0,125278000,USD,1,0,0,0,NR,WR,,,,No
EF485805 Corp,US06050XXJ70,6,6/15/2021,0,0,0,1,0,0,0,5155000,USD,1,0,0,0,NR,WR,,,,No
